gene_id,gene_name,logFC,logCPM,PValue,FDR,entrezid,aveLen,aveGc
ENSMUSG00000041231,Ublcp1,-0.15279323089256777,4.816454467905756,0.12102443038187542,0.2608077702406737,79560,935.8333333333334,42.012466607301846
ENSMUSG00000026547,Tagln2,0.13914919965011355,9.06110387537535,0.12135407022281353,0.2614650981555224,21346,943,57.21102863202542
ENSMUSG00000097048,1600020E01Rik,0.3485570776102325,3.378069647911031,0.12138434306141206,0.26147728493172157,"NA",1088.625,48.49006774600987
ENSMUSG00000037773,Pced1a,0.2148025110659794,4.401951124264915,0.12146662051073895,0.2616014685857805,319513,2893.714285714286,54.65047393364928
ENSMUSG00000034163,Zfc3h1,0.33929103531363697,6.772350202392676,0.1214927838930061,0.2616047740749059,216345,2401,44.07538525614327
ENSMUSG00000012535,Tnpo3,-0.09677563140869999,6.743592208699419,0.12151975072132834,0.2616098078966254,320938,2468.3636363636365,44.53447259870358
ENSMUSG00000035202,Lars2,0.4206197836465641,7.059826136669051,0.12161376652363554,0.26175915461277743,102436,2006,48.63188213138363
ENSMUSG00000028797,Tmem234,0.10280463095367681,7.243811382037943,0.1216610973711443,0.26180797736553785,76799,787.8571428571429,55.128437594439426
ENSMUSG00000032637,Atxn2l,0.17115366860326947,7.661565696009123,0.12171239638897251,0.2618653178942001,233871,2616.6666666666665,57.59235668789808
ENSMUSG00000117810,Gm8934,-0.378897556696533,1.8073192556511883,0.12182816469979615,0.2620613133740856,"NA",889,44.99437570303711
ENSMUSG00000031901,Dus2,-0.1551004653213853,3.5655985572877045,0.12191928012900213,0.2622042100688926,66369,1044.8333333333333,52.08167171797733
ENSMUSG00000066442,Mthfs,0.2531393342197504,2.347114507269867,0.12199241402415441,0.26230838497258463,107885,949.3076923076923,45.11789968398024
ENSMUSG00000025374,Nabp2,-0.12176697985335548,5.526378761334495,0.12206132008800061,0.26240342885544277,69917,807.1111111111111,55.02477973568283
ENSMUSG00000029580,Actb,-0.09644772828372947,12.750975981220057,0.12209706363987517,0.26242715701795916,11461,876.4444444444445,54.39908722109532
ENSMUSG00000028496,Mllt3,-0.1121459773597165,6.368587731475836,0.1221945058410316,0.2625834596486825,70122,2401.875,43.944834764506886
ENSMUSG00000040025,Ythdf2,-0.11264998729188089,6.422208862975735,0.12242063250748052,0.26301617283463957,213541,2035,47.81326781326781
ENSMUSG00000029009,Mthfr,0.15722863071368579,4.686470356064074,0.12248811678162588,0.26310794266014764,17769,2592.1428571428573,56.03747588867458
ENSMUSG00000036840,Siah1a,-0.14346416641272136,3.6548134663942164,0.12263827072832435,0.2633772162709788,20437,1968,42.8861788617886
ENSMUSG00000000568,Hnrnpd,0.10866837903358563,8.424676281201782,0.12269691065430567,0.26344988578331,11991,1551.909090909091,45.099876984359426
ENSMUSG00000031834,Pik3r2,0.13887128826451065,4.893473071576842,0.12281391403542723,0.2636478162660283,18709,1063.8333333333333,60.86479711734295
ENSMUSG00000031753,Cog4,0.1269269036492673,5.5172480725683934,0.12289754293161059,0.2637740353646328,102339,1017.5714285714286,51.670644391408096
ENSMUSG00000022545,Ercc4,-0.10289555981748273,5.109022134997658,0.12301408166629432,0.2639708233251269,50505,2366.8,50.321108669934105
ENSMUSG00000021257,Angel1,-0.1746585795289043,3.7494592995718934,0.12308666487192378,0.26407322849314774,68737,1117.6666666666667,54.69728601252612
ENSMUSG00000031807,Pgls,-0.21398273646644242,5.970748388493362,0.12316002455030856,0.26417725782984197,66171,1335.6,61.11111111111112
ENSMUSG00000025958,Creb1,0.10955705458117176,6.902018952042027,0.12320101603300498,0.2641822936811732,12912,2410.6363636363635,42.640570200248895
ENSMUSG00000036835,Psenen,-0.08618174921633698,6.068069000659896,0.12323570116905101,0.2641822936811732,66340,476.57142857142856,53.05755395683452
ENSMUSG00000045576,St7l,0.17331546262151568,4.5871626204728635,0.12326044341243733,0.2641822936811732,229681,2165.6363636363635,44.5932331458316
ENSMUSG00000034868,Myl12b,0.2055364075855124,3.344815429909418,0.12330229213286123,0.2641822936811732,67938,1061.75,50.85943018601367
ENSMUSG00000023353,Agap3,0.10204582025285415,5.783426000050695,0.12330550381693284,0.2641822936811732,213990,1834.6666666666667,62.109375
ENSMUSG00000056055,Sag,0.313078595946489,1.8951662065364123,0.12331159970544688,0.2641822936811732,20215,1920.4444444444443,50.23721360796113
ENSMUSG00000024454,Hdac3,-0.08829937959356511,6.1164898975559,0.12341461557920393,0.26434967668528014,15183,1627.6666666666667,49.01699774728652
ENSMUSG00000060166,Zdhhc8,-0.1363462713477492,5.632387550647457,0.12344591532833099,0.26436340980192174,27801,2760,60.507246376811565
ENSMUSG00000040943,Tet2,0.3632967964543007,5.6095971682467995,0.12350428091558015,0.2644350880639573,214133,3533.2,44.14411864598662
ENSMUSG00000029405,G3bp2,-0.0898048513919127,7.784009322762874,0.12386806463600682,0.2651605365908231,23881,2216.6,44.369755481367875
ENSMUSG00000032280,Tle3,0.10959387882784476,7.50090794047995,0.12400428549626662,0.2653890619782721,21887,2955.5,56.305569653564916
ENSMUSG00000020864,Ankrd40,0.08590874297741354,6.292091707787567,0.12454073814285853,0.266439420051046,71452,1552,51.88144329896909
ENSMUSG00000024145,Pigf,-0.22581567662987345,3.0014444068622446,0.12458431280517818,0.266478971126984,18701,988,44.4331983805668
ENSMUSG00000022914,Brwd1,0.25464003501745036,6.465934263592164,0.12468066051540262,0.26659241911846415,93871,2931.9375,45.8677069344077
ENSMUSG00000035726,Supt16,-0.10030383066395954,7.477115039662647,0.12470154004896469,0.26659241911846415,114741,2610.5,45.48936985251873
ENSMUSG00000029060,Mib2,0.18488418967519654,4.259680351302413,0.1247170466555431,0.26659241911846415,76580,1592.111111111111,60.17865866424733
ENSMUSG00000056737,Capg,0.10242689380972098,9.453502907676757,0.12473774458847363,0.26659241911846415,12332,794.8181818181819,57.40592473979184
ENSMUSG00000018572,Phf23,-0.10389553826581821,6.26336327548564,0.12479249140076248,0.26665577221060127,78246,1271,55.23210070810386
ENSMUSG00000022390,Zc3h7b,-0.10797436790093962,6.454760276845186,0.1248340552746072,0.266690936268479,20286,3142.5,55.497215592680995
ENSMUSG00000022136,Dnajc3,-0.15813051907966266,7.156206094788143,0.1250743517060485,0.26715056581975616,100037258,5141,43.2017117292356
ENSMUSG00000029311,Hsd17b11,0.23766649272919885,5.243106303640943,0.12545759164937856,0.2679152670888016,114664,2029.5,46.95737866469575
ENSMUSG00000050428,Fbxo46,-0.1920023580122428,4.889508344712816,0.12558746313328326,0.2681387001812532,243867,3685.5,55.56912223578892
ENSMUSG00000033083,Tbc1d4,-0.24715143283801116,6.449265465655869,0.1256383933147467,0.26819353171005617,210789,3363.9,51.276791819019586
ENSMUSG00000020719,Ddx5,0.22126763703077984,10.68432274830672,0.12596946319141217,0.26884622021683346,13207,1369.5555555555557,44.81583644329061
ENSMUSG00000078784,Rbis,0.14417978877195875,4.693458190385071,0.12603480167682876,0.2689316318624498,69126,590.8,39.133378469871346
ENSMUSG00000017550,Atad5,-0.2500694752993432,4.526510628844649,0.12624808000169938,0.2692920458114128,237877,4915,40.981688708036614
ENSMUSG00000028145,Them4,-0.3403605830697576,1.8202488374330086,0.1262544142478663,0.2692920458114128,75778,1659.6666666666667,44.727856999397495
ENSMUSG00000030824,Nucb1,0.15185702609699864,8.388258567103527,0.1263208137723163,0.26937957917878813,18220,1438.6,54.61559849854024
ENSMUSG00000050855,Zfp940,-0.2847450661843002,2.278180491491652,0.12640206920384123,0.26949875132139733,233057,2317.25,45.2799654763189
ENSMUSG00000044167,Foxo1,-0.16509671062817632,7.870170058539229,0.1264460609505222,0.26953844258808884,56458,8665,48.5170225043278
ENSMUSG00000061904,Slc25a3,0.10210043820486046,8.891830873040552,0.12659477427117147,0.269801302630093,18674,1493.75,47.09623430962344
ENSMUSG00000036099,Vezt,0.17460032839171633,3.878264205639345,0.1267373015710787,0.27005087608585715,215008,2957,45.07947243828207
ENSMUSG00000028409,Smu1,-0.15370208643060618,6.765035490371436,0.12680326905958103,0.2701372490876193,74255,1188,45.6439393939394
ENSMUSG00000079363,Gbp4,0.25950848435139734,8.286923091416831,0.1270329178528776,0.2705722184546352,17472,2404.1666666666665,44.11785095320623
ENSMUSG00000032624,Eml4,0.10117660455900396,6.40114892862065,0.1270718408072708,0.27060086067658995,78798,4601.333333333333,46.794407418139656
ENSMUSG00000031928,Mre11a,-0.10286064652290923,5.73578250840438,0.12721375068247423,0.2708487592201325,17535,1822,45.911086717892424
ENSMUSG00000028969,Cdk5,0.18870441671678662,4.863120430594188,0.12725675110389212,0.27088601407325497,12568,1056.3333333333333,52.855790470179855
ENSMUSG00000022641,Bbx,0.12443820953792971,5.751420945763474,0.1273211067844718,0.27096870291818465,70508,3739.222222222222,44.41803108192436
ENSMUSG00000055760,Gemin6,-0.37256342110208424,2.277747634180227,0.12748933128475573,0.2712723711752154,67242,901,46.67036625971143
ENSMUSG00000036327,Qsox2,0.1607089957053002,3.443762469296719,0.12752376772276083,0.2712912999701914,227638,3285,50.41095890410957
ENSMUSG00000020528,Prpsap2,-0.1612309442496786,4.646263884281469,0.12755554371633215,0.27130456254603125,212627,1456,45.587225274725284
ENSMUSG00000025326,Ube3a,-0.10950071792973631,6.865428942388687,0.12772128137206304,0.2716026928396504,22215,2171.5,38.158467009491645
ENSMUSG00000038240,Pdss2,-0.2177933248761373,2.603918075444499,0.12775739869759684,0.2716251178874847,71365,1841.3333333333333,48.73280231716148
ENSMUSG00000035958,Tdp2,0.19527088165270642,5.058191363907475,0.12796495689865273,0.2720119616124653,56196,1137.5714285714287,45.57327640336558
ENSMUSG00000036160,Surf6,-0.11038059952288146,5.48014577663332,0.12806730149805978,0.27217504532060643,20935,1098.5714285714287,52.21066319895969
ENSMUSG00000030541,Idh2,-0.16279777259838196,4.472245973146507,0.12813293552793467,0.27226006024759397,269951,1018.7142857142857,55.938858505118525
ENSMUSG00000025026,Add3,-0.10207361993049285,7.943431620827048,0.12838967669999612,0.27275102918147176,27360,2666.625,47.424178502789104
ENSMUSG00000056305,Usp39,-0.14518428818383236,5.890616134101294,0.12842844568469633,0.27277883424571975,28035,1232,50.00000000000003
ENSMUSG00000023791,Pigx,0.08740420912184944,6.104757152344861,0.12855206338963238,0.2729868087414385,72084,805.5384615384615,48.87318563789152
ENSMUSG00000034621,Gpatch8,-0.10277310315454233,6.474948591067555,0.12858037519858864,0.2729923536596859,237943,2428.3333333333335,49.67055593685654
ENSMUSG00000026643,Nmt2,0.11913721936715967,5.268024697023776,0.12864640280069997,0.2730779557452108,18108,2687.25,44.22736998790585
ENSMUSG00000035559,Mpv17l2,-0.1406110095818255,4.462192291751581,0.12873028963460276,0.27320142587387625,234384,579.75,61.75075463561879
ENSMUSG00000014592,Camta1,0.2162081870177653,2.9893724722345945,0.12889284144644608,0.27341354594152534,100072,3392.769230769231,49.26313880197704
ENSMUSG00000065979,Cpped1,0.16881323179233837,4.163074666409568,0.12890439191217293,0.27341354594152534,223978,1936,50.44421487603305
ENSMUSG00000029507,Pus1,-0.14724842457156842,5.603397788744997,0.12890745980749002,0.27341354594152534,56361,1338.857142857143,56.519419547588576
ENSMUSG00000033126,Ybey,-0.2879934501816157,2.2730205981917853,0.12897604473722535,0.27346959307522134,216119,3010.5,48.84570669324032
ENSMUSG00000067235,H2-Q10,0.32013549335800023,2.424322419214707,0.12898537575850677,0.27346959307522134,15007,2597.3333333333335,54.145277207392205
ENSMUSG00000041272,Tox,-0.14181698141837293,6.868740064198292,0.12906694079613454,0.2735879156129597,252838,2326.75,45.08434511657893
ENSMUSG00000030225,Dera,-0.15492506019789676,5.4929187480655335,0.12929539424326075,0.27396352838389076,232449,914.4666666666667,47.58329080702777
ENSMUSG00000023030,Slc11a2,-0.12184131447633147,5.098148344333624,0.1292957228194732,0.27396352838389076,18174,1343.125,51.65193113075851
ENSMUSG00000043483,Gm6863,-0.2512029461578836,2.344350743666904,0.12934623880141646,0.2740159051752385,"NA",636,47.1698113207547
ENSMUSG00000056666,Retsat,-0.40150430835099193,1.52192710035264,0.12942830397248384,0.2741350837080206,67442,1253.8333333333333,51.82772829988037
ENSMUSG00000058240,Cryzl1,0.12924795748313417,4.695153052255195,0.12945801990860162,0.27414335874584655,66609,998.3333333333334,44.04006677796328
ENSMUSG00000057863,Rpl36,-0.10773228687707284,8.786276418599982,0.12948886620784206,0.2741540236913889,54217,383,60.8355091383812
ENSMUSG00000031327,Chic1,0.1899591615811943,3.190989957970051,0.12952225051071686,0.2741622990328368,12212,7375,37.7627118644068
ENSMUSG00000039234,Sec24d,0.17034481872995644,4.9210775989069635,0.12954750543559607,0.2741622990328368,69608,1491.875,47.77545035609552
ENSMUSG00000068882,Ssb,-0.09399377644070905,7.566412054775074,0.12959089292466003,0.2741622990328368,20823,1323.8333333333333,37.76910487221452
ENSMUSG00000004896,Rrnad1,0.3581219476672603,4.446682022739385,0.12959601802333587,0.2741622990328368,229503,2038,53.16077854105332
ENSMUSG00000070953,Rabepk,-0.15086542988100726,4.325010525628801,0.12970103380611914,0.2743298249877733,227746,1233.2857142857142,52.40356770531678
ENSMUSG00000044881,Coa4,-0.21889541993738793,3.294162986097262,0.1297368595660157,0.27435097000004355,68185,1154,48.411322934719806
ENSMUSG00000051351,Zfp46,-0.17601887662486052,4.040626765025907,0.12994120783765056,0.27472840558350403,22704,1534.6,52.4696989443503
ENSMUSG00000021000,Mia2,-0.09625772520694201,7.008904097487537,0.13001875173684202,0.2748376479499972,338320,2128.6521739130435,43.75702118098818
ENSMUSG00000110185,Igip,0.24056418553827633,3.8240201349590928,0.13008471524013138,0.2749223727180015,109169,2839,37.6188798872843
ENSMUSG00000097729,2310015A10Rik,-0.283762302503543,4.594206758614758,0.1302317337481243,0.27514362646868834,"NA",836.75,54.167911562593346
ENSMUSG00000007570,Fance,-0.1289126268287678,4.168265192823473,0.13024121200193606,0.27514362646868834,72775,1207.125,60.39660350005179
ENSMUSG00000033701,Acbd6,-0.24074849038701457,5.530764617072526,0.13029869962686694,0.2752103375296442,72482,1575.1666666666667,49.75134906359116
ENSMUSG00000027371,Fahd2a,-0.2019258134777647,2.914428021595358,0.130430946505848,0.2754348933966436,68126,708.8571428571429,54.87706569931482
ENSMUSG00000038268,Ovca2,-0.20138993928415533,4.135261742324835,0.13053093406374086,0.275591250571468,246257,1707.5,51.97657393850659
ENSMUSG00000026820,Ptges2,-0.24585640944776685,3.6977374605383284,0.13059141732364607,0.27566415636163927,96979,2087.3333333333335,55.46151389332484
ENSMUSG00000031154,Otud5,0.10505353021843804,7.0978876956286365,0.13062012961721087,0.275669981481028,54644,2185.222222222222,53.80586769715767
ENSMUSG00000034751,Mast4,-0.20549032839036224,3.3188558217732065,0.13082715484575516,0.27597441196941164,328329,3821.315789473684,50.39873286963708
ENSMUSG00000042737,Dpm3,-0.1915592870937088,4.109345907079897,0.1308494994517911,0.27597441196941164,68563,557.3333333333334,55.74162679425837
ENSMUSG00000036052,Dnajb5,-0.20576547957933855,3.530331796383905,0.1308544895241092,0.27597441196941164,56323,2580.5714285714284,54.60584588131089
ENSMUSG00000034120,Srsf2,0.2645444128351747,8.279570505419366,0.13086830287045062,0.27597441196941164,20382,1238,50.35002692514811
ENSMUSG00000031668,Eif2ak3,0.15760714001480988,4.664691444423829,0.1309163023330008,0.2760208343352788,13666,1895.2,52.51160827353316
ENSMUSG00000020910,Adprm,0.15599850900488577,4.537490238904384,0.1311522512705661,0.27646342786186806,66358,804,45.81260364842456
ENSMUSG00000108591,Particl,-0.24007918219724603,1.840056731472033,0.1312103344989059,0.2765309867157497,"NA",1560,60.5769230769231
ENSMUSG00000067017,Gm3608,-0.3271520774311007,2.4780609398927513,0.1314047640347815,0.27688581701595893,"NA",2858,42.2673198040588
ENSMUSG00000047459,Dynlrb1,-0.09525652801142646,6.387620954083707,0.13156355914826545,0.2771654353972383,67068,670.75,52.40402534476335
ENSMUSG00000026113,Inpp4a,0.2766912975330406,6.219509379860802,0.1316072516790114,0.2772025039330675,269180,2771.4615384615386,52.47162008382138
ENSMUSG00000045973,Slc25a51,0.12424394187672441,6.052411981316019,0.13163450718628628,0.2772049435631905,230125,2065.5,48.963124344387964
ENSMUSG00000029474,Rnf34,-0.1744135329167839,4.868472526134809,0.13169262981516508,0.27725058152120957,80751,2445.5,45.2259251686772
ENSMUSG00000017837,Nkiras2,-0.1215421047743281,4.880788794684682,0.13170838207079869,0.27725058152120957,71966,1181.6666666666667,57.79971791255289
ENSMUSG00000001156,Mxd1,0.19380373669232512,6.870552028474969,0.13203295127777975,0.27787874152418796,17119,2152.75,50.34258506561373
ENSMUSG00000094441,Zfp955a,-0.1619292418652725,4.224168790244437,0.13229554489754478,0.2783348370342618,77652,3544,39.9830699774266
ENSMUSG00000020453,Patz1,-0.11179864187820573,5.439067427702513,0.13230207043739295,0.2783348370342618,56218,1764.5,55.53509020496835
ENSMUSG00000068742,Cry2,-0.17299860000721481,3.7766545276375365,0.13239977437594747,0.2784852284002602,12953,2138.75,54.342489772063125
ENSMUSG00000044424,Gm9493,-0.29373184777961125,2.1037142086560574,0.1325465480538061,0.2786866381806225,"NA",571,48.861646234676
ENSMUSG00000021939,Ctsb,0.18609513424916133,8.650135792396805,0.1325480037741014,0.2786866381806225,13030,2271,51.06414208131513
ENSMUSG00000025888,Casp1,0.12209227868833779,5.281178421576684,0.13261513222637672,0.278772597369597,12362,1462.2,39.37901791820544
ENSMUSG00000037341,Slc9a7,-0.19748630328298064,4.070808964819866,0.13267829061536343,0.27885017865381684,236727,1737.6,49.53959484346226
ENSMUSG00000004040,Stat3,-0.09718784362792088,8.24221485605496,0.13271407294216353,0.27887020431091214,20848,1687.2857142857142,52.54423842181016
ENSMUSG00000028688,Toe1,-0.13572133130970487,4.81134543128661,0.13283459537518177,0.2790682500148696,68276,1004.125,52.19718660525335
ENSMUSG00000084957,Bbip1,0.13171339420603245,4.364683478782973,0.13288288628551626,0.27911449834383106,100503572,1077.7777777777778,42.55670103092784
