gs_name	DE
GO_PHOSPHATIDYLGLYCEROL_METABOLIC_PROCESS	mecp2
GO_MELANIN_BIOSYNTHETIC_PROCESS	ddt
GO_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION_TO_VACUOLE	vps37c;lamp2
GO_REGULATION_OF_SODIUM_ION_TRANSPORT	fxyd1;per1a
GO_REGULATION_OF_MEMBRANE_PERMEABILITY	mt2;slc25a5
GO_POSITIVE_REGULATION_OF_INTERLEUKIN_12_PRODUCTION	cd40;irf1b
GO_POSITIVE_REGULATION_OF_MORPHOGENESIS_OF_AN_EPITHELIUM	agtr2
GO_MATURATION_OF_LSU_RRNA	rpl7
GO_B_CELL_DIFFERENTIATION	stat5a;blnk
GO_LYS63_SPECIFIC_DEUBIQUITINASE_ACTIVITY	otud4;psmd14
GO_POSITIVE_REGULATION_OF_RELEASE_OF_CYTOCHROME_C_FROM_MITOCHONDRIA	mff
GO_PRESYNAPSE_ORGANIZATION	gpc4
GO_REGULATION_OF_MICROTUBULE_NUCLEATION	mecp2
GO_POSITIVE_REGULATION_OF_STEROID_METABOLIC_PROCESS	nr1d1
GO_ANCHORED_COMPONENT_OF_EXTERNAL_SIDE_OF_PLASMA_MEMBRANE	cd59
GO_NEUROLOGICAL_SYSTEM_PROCESS_INVOLVED_IN_REGULATION_OF_SYSTEMIC_ARTERIAL_BLOOD_PRESSURE	mecp2;agtr2
GO_INNATE_IMMUNE_RESPONSE	otud4;rpl39;hist2h2l;uba52;psmd14;ccl25b;nr1d1;cd40;trafd1;gbp1;mif;ube2kb;mt2;stat5a;ctsla;irf1b;calcoco2;rps19;zgc:114046;psmb10;pkz;si:ch211-76m11.3
GO_CELL_CYCLE_ARREST	rrp8;rpl23;mif;gas7a;irf1b;neurod1
GO_ORGANOPHOSPHATE_BIOSYNTHETIC_PROCESS	plch1;atp5mc1;rrm2b;rad50;atp5mc3b;uck1;atp5mf;cyc1;tpi1b;nme2b.1;aprt;phospho1;pigw;si:ch211-165d12.4
GO_MONOSACCHARIDE_BINDING	ugp2a
GO_REGULATION_OF_MAPK_CASCADE	atp6ap2;ddt;prdx2;ppp2r1bb;trib3;uba52;ccl25b;magi3b;cd40;gbp1;mif;daxx;mt2;zgc:56064;per1a;spred1;vrk2;apip;pkz;dusp2;tbc1d10c;si:ch211-76m11.3
GO_NEUROTRANSMITTER_RECEPTOR_LOCALIZATION_TO_POSTSYNAPTIC_SPECIALIZATION_MEMBRANE	gpc4
GO_IMMUNOGLOBULIN_PRODUCTION_INVOLVED_IN_IMMUNOGLOBULIN_MEDIATED_IMMUNE_RESPONSE	cd40;tfr1a
GO_VIRION_ASSEMBLY	uba52;vps37c
GO_UBIQUITIN_RECYCLING	ube2kb
GO_KINASE_INHIBITOR_ACTIVITY	trib3;spred1;gmfb
GO_REGULATION_OF_ANATOMICAL_STRUCTURE_SIZE	creb1b;ifrd1;mt2;gmfb;hcls1;slc12a7b;slc12a9;sema6d;avp;agtr2
GO_ADRENAL_GLAND_DEVELOPMENT	fstl3
GO_REGULATION_OF_TELOMERE_MAINTENANCE_VIA_TELOMERE_LENGTHENING	cct5;prkcq;ten1
GO_CELLULAR_RESPONSE_TO_HYDROGEN_PEROXIDE	cbx8b;TXN
GO_RESPONSE_TO_NUTRIENT	creb1b;cd40;cnr1;lipg;gata4
GO_REGULATION_OF_CELL_MATURATION	ppp2r1bb;tbx6
GO_POSITIVE_REGULATION_OF_PROTEIN_TARGETING_TO_MEMBRANE	mff
GO_NEGATIVE_REGULATION_OF_MICROTUBULE_DEPOLYMERIZATION	mid1ip1b
GO_ORGANELLE_FUSION	cplx2;mff;nkd2a
GO_CELLULAR_RESPONSE_TO_NITRIC_OXIDE	hnrnpd;mt2
GO_NON_MOTILE_CILIUM_ASSEMBLY	rpgrip1l
GO_CHEMICAL_HOMEOSTASIS	fkbp1aa;pim3;plch1;nucks1a;rbp4;nr1d1;cd40;pih1d1;mt2;dynlt1;nme2b.1;jagn1a;slc12a7b;ucp2;neurod1;slc12a9;tmem203;cnr1;fkbp1ab;tfr1a;angptl4;mttp;cmklr1;avp;lipg;agtr2;gata4
GO_ANTIBIOTIC_TRANSPORT	slc13a5b;slc13a5a
GO_POSITIVE_REGULATION_OF_PROTEIN_MODIFICATION_BY_SMALL_PROTEIN_CONJUGATION_OR_REMOVAL	fkbp1aa;rps2;trib3;bmi1a;fkbp1ab
GO_LIVER_REGENERATION	ucp2
GO_MICROBODY	mff
GO_DNA_DEPENDENT_DNA_REPLICATION_MAINTENANCE_OF_FIDELITY	nucks1a
GO_SECRETORY_VESICLE	atp6ap2;thbs2a;psmd14;mif;mt2;lamp2;dynlt1;tmed10;fuca2;mff;ddost;ctsla;ntd5;gmfb;TXN;clec3ba;nkd2a;aprt;cd59;txn;fstl3;CABZ01079192.1;avp;tbc1d10c
GO_ISOTYPE_SWITCHING_TO_IGG_ISOTYPES	cd40
GO_SPERMATID_DIFFERENTIATION	hist2h2l;TXN;txn
GO_REGULATION_OF_RECEPTOR_LOCALIZATION_TO_SYNAPSE	gpc4
GO_SARCOPLASM	fkbp1aa;fkbp1ab
GO_NUCLEOLAR_LARGE_RRNA_TRANSCRIPTION_BY_RNA_POLYMERASE_I	pih1d1
GO_METAL_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	slc5a5;SLC6A13;slc12a7b;slc12a9;kcnk6;cnr1;tfr1a;slc6a7;slc13a5b;slc13a5a
GO_POLYSACCHARIDE_METABOLIC_PROCESS	nr1d1;phkg1a;CABZ01079192.1;ugp2a
GO_PYRIMIDINE_NUCLEOSIDE_BIOSYNTHETIC_PROCESS	uck1
GO_CELL_CELL_ADHESION_MEDIATED_BY_CADHERIN	adam19b
GO_MESENCHYMAL_CELL_DIFFERENTIATION	usf3;zgc:56064;sema6d;snai1b
GO_PROTEIN_KINASE_B_SIGNALING	trib3;cd40;mt2;TXN;hcls1
GO_MICROTUBULE_BINDING	mdm1;cep57l1
GO_CYTOPLASMIC_DYNEIN_COMPLEX	dynlt1;wdr60
GO_CATECHOLAMINE_BIOSYNTHETIC_PROCESS	agtr2
GO_MONOCYTE_ACTIVATION	mt2
GO_REGULATION_OF_CELL_CYCLE_CHECKPOINT	wdr76
GO_APOPTOTIC_PROCESS_INVOLVED_IN_DEVELOPMENT	ppp2r1bb
GO_POSITIVE_REGULATION_OF_LIPASE_ACTIVITY	ntd5
GO_NEGATIVE_REGULATION_OF_CELL_ACTIVATION	prdx2;irf1b;cnr1;tbc1d10c
GO_PRI_MIRNA_TRANSCRIPTION_BY_RNA_POLYMERASE_II	nfatc3a
GO_NEUTRAL_LIPID_METABOLIC_PROCESS	ntd5
GO_BONE_REMODELING	tfr1a
GO_NON_MOTILE_CILIUM	rpgrb;rpgrip1l;lyar
GO_INSULIN_SECRETION	glulb;pim3;rbp4;nr1d1;slc25a5;jagn1a;ucp2;neurod1;cnr1
GO_INORGANIC_ANION_TRANSMEMBRANE_TRANSPORT	fxyd1;gabra4;slc12a7b;slc12a9;gabra6b
GO_PEPTIDASE_ACTIVATOR_ACTIVITY	psmd14
GO_CELLULAR_RESPONSE_TO_REACTIVE_OXYGEN_SPECIES	hnrnpd;prdx2;cbx8b;mt2;mmp2;TXN
GO_VIRAL_GENOME_REPLICATION	nucks1a;banf1;mphosph8;pkz
GO_AMP_BINDING	aprt
GO_TIGHT_JUNCTION	magi3b;rpgrip1l;pmp22b
GO_NUCLEOSOME_ORGANIZATION	h2afx;hist2h2l;rsf1b.1;daxx;rbbp4;h1fx;zgc:114046;si:dkey-108k21.21
GO_PROTEIN_LOCALIZATION_TO_MITOCHONDRION	siah2l;mff;slc25a5;MTERF4
GO_STARTLE_RESPONSE	mecp2
GO_PHOSPHOLIPID_CATABOLIC_PROCESS	lipg
GO_MODULATION_BY_HOST_OF_VIRAL_PROCESS	nucks1a
GO_REGULATION_OF_PROTEIN_LOCALIZATION	glulb;fkbp1aa;pim3;cct5;siah2l;rbp4;zc3h3;oaz1a;nr1d1;cd40;gbp1;mif;mff;ppp2r5a;slc25a5;gpc4;TXN;jagn1a;hcls1;ucp2;neurod1;nkd2a;cnr1;fkbp1ab;agtr2
GO_GAMMA_AMINOBUTYRIC_ACID_SIGNALING_PATHWAY	gabra4;gabra6b
GO_REGULATION_OF_AXON_GUIDANCE	sema6d
GO_PEPTIDYL_LYSINE_ACETYLATION	rsf1b.1;pole4;pih1d1;mecp2;per1a
GO_PERICENTRIOLAR_MATERIAL	wdr60
GO_NOREPINEPHRINE_SECRETION	agtr2
GO_POLYUBIQUITIN_MODIFICATION_DEPENDENT_PROTEIN_BINDING	sharpin
GO_POSITIVE_REGULATION_OF_CATALYTIC_ACTIVITY	hnrnpd;prdx2;mid1ip1b;ccnt1;rps2;trib3;uba52;psmd14;ccl25b;cd40;rplp1;rad50;gnas;prkcq;mif;daxx;higd1a;pih1d1;mt2;si:ch211-113e8.10;zgc:56064;chn1;cdk5r2a;bmi1a;ntd5;gmfb;TXN;hspe1;pkz;agtr2;tbc1d10c
GO_CELLULAR_RESPONSE_TO_NITROGEN_COMPOUND	nr4a1;creb1b;hnrnpd;slc5a5;trib3;rpl23;nucks1a;prkcq;daxx;mt2;mmp2;klf11b;stat5a;ucp2;aprt;agtr2
GO_RESPONSE_TO_ZINC_ION	creb1b;mt2
GO_MYD88_DEPENDENT_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY	uba52;irf1b
GO_CHAPERONE_COFACTOR_DEPENDENT_PROTEIN_REFOLDING	hspe1
GO_HORMONE_TRANSPORT	glulb;creb1b;pim3;rbp4;nr1d1;gnas;slc25a5;jagn1a;ucp2;neurod1;cnr1;agtr2
GO_TELOMERE_ORGANIZATION	hnrnpd;cct5;rad50;prkcq;pole4;ten1
GO_REGULATION_OF_LIPID_CATABOLIC_PROCESS	crtc3;cnr1
GO_EPIDERMAL_CELL_DIFFERENTIATION	txnipa;sharpin;ctsla
GO_CALCIUM_CHANNEL_COMPLEX	fkbp1aa;fkbp1ab
GO_LIPASE_ACTIVITY	plch1;lipg
GO_REGULATION_OF_MESONEPHROS_DEVELOPMENT	agtr2
GO_T_CELL_HOMEOSTASIS	tsc22d3;stat5a
GO_NEGATIVE_REGULATION_OF_DEVELOPMENTAL_GROWTH	ifrd1;rbp4;mt2;sema6d
GO_REGULATION_OF_DEFENSE_RESPONSE_TO_VIRUS_BY_VIRUS	pkz
GO_NUCLEOSIDE_KINASE_ACTIVITY	uck1
GO_PROTEIN_PHOSPHATASE_ACTIVATOR_ACTIVITY	ppp2r5a
GO_POTASSIUM_ION_IMPORT_ACROSS_PLASMA_MEMBRANE	slc12a7b;slc12a9
GO_CELLULAR_RESPONSE_TO_STEROID_HORMONE_STIMULUS	nr4a1;nr1d1;daxx;per1a;npas4a;klf9;agtr2
GO_REGULATION_OF_PROTEIN_COMPLEX_DISASSEMBLY	mid1ip1b;eif5a;calcoco2
GO_POSITIVE_REGULATION_OF_LEUKOCYTE_MEDIATED_IMMUNITY	cd40;stat5a;tfr1a
GO_RESPONSE_TO_BRONCHODILATOR	hnrnpd;mt2
GO_POSITIVE_REGULATION_OF_BLOOD_VESSEL_DIAMETER	agtr2
GO_ENDOPLASMIC_RETICULUM_PALMITOYLTRANSFERASE_COMPLEX	sptssa
GO_CORTICOTROPIN_RELEASING_HORMONE_RECEPTOR_BINDING	gnas
GO_REPLICATION_FORK	h2afx;xpa
GO_INTERLEUKIN_7_MEDIATED_SIGNALING_PATHWAY	stat5a
GO_CELLULAR_RESPONSE_TO_ANTIBIOTIC	rpl23;cbx8b;daxx;TXN;jagn1a
GO_SUBSTANTIA_NIGRA_DEVELOPMENT	ndufs3
GO_IMMUNOGLOBULIN_PRODUCTION	rbp4;cd40;tfr1a
GO_XENOPHAGY	calcoco2
GO_CIS_GOLGI_NETWORK	tmed10;golim4a
GO_REGULATION_OF_HEMOPOIESIS	creb1b;prdx2;psmd14;acin1b;gnas;prkcq;stat5a;nme2b.1;irf1b;hcls1;nfatc2a;psmb10;pkz;fstl3
GO_PROTEIN_TARGETING_TO_LYSOSOME	lamp2
GO_ACTIN_FILAMENT_SEVERING	gmfb
GO_AXON_EXTENSION	ifrd1;mt2;sema6d
GO_HINDBRAIN_DEVELOPMENT	hnrnpd;mecp2;rpgrip1l;cdk5r2a;neurod1;agtr2
GO_PROTEIN_TETRAMERIZATION	crtc3;apip;rps19
GO_RESPONSE_TO_GROWTH_HORMONE	stat5a;rbbp4
GO_POSITIVE_REGULATION_OF_ENDOTHELIAL_CELL_PROLIFERATION	nr4a1;stat5a
GO_NEURON_PROJECTION_EXTENSION_INVOLVED_IN_NEURON_PROJECTION_GUIDANCE	sema6d
GO_CILIARY_PLASM	rpgrip1l;ttll3
GO_CHROMOSOME_SEPARATION	ppp2r1bb;psmg2
GO_SOMATIC_RECOMBINATION_OF_IMMUNOGLOBULIN_GENE_SEGMENTS	cd40;tfr1a
GO_HELICASE_ACTIVITY	eif4a1a;rad50;dhx16
GO_REGULATION_OF_FATTY_ACID_METABOLIC_PROCESS	cnr1
GO_MOTOR_ACTIVITY	dynlt1;wdr60
GO_CELLULAR_RESPONSE_TO_LEPTIN_STIMULUS	mt2
GO_LIPOSACCHARIDE_METABOLIC_PROCESS	pigw
GO_T_CELL_RECEPTOR_SIGNALING_PATHWAY	psmd14;gbp1;prkcq;psmb10
GO_RESPONSE_TO_ALKALOID	tmed10;cnr1
GO_VIRAL_LIFE_CYCLE	nucks1a;uba52;vps37c;banf1;dynlt1;slc1a5;mphosph8;selplg;tfr1a;pkz
GO_INNATE_IMMUNE_RESPONSE_ACTIVATING_CELL_SURFACE_RECEPTOR_SIGNALING_PATHWAY	psmd14;psmb10
GO_NUCLEOSIDE_MONOPHOSPHATE_PHOSPHORYLATION	rad50
GO_REGULATION_OF_PROTEIN_BINDING	fkbp1aa;trib3;rpl11;zgc:56064;ccpg1;fkbp1ab
GO_I_BAND	fkbp1aa;ppp2r5a;xirp2a;fkbp1ab;nexn
GO_GAMETE_GENERATION	h2afx;rpl39;ppp2r1bb;hist2h2l;ctsla;TXN;rpl10;tmem203;cnr1;txn;fstl3;si:dkey-108k21.21
GO_SIN3_TYPE_COMPLEX	rbbp4
GO_MESENCHYME_MORPHOGENESIS	snai1b
GO_RECEPTOR_LOCALIZATION_TO_SYNAPSE	gpc4
GO_LYMPHOCYTE_ACTIVATION	fkbp1aa;prdx2;cd40;prkcq;mif;stat5a;ddost;irf1b;akap17a;nfatc2a;psmb10;fkbp1ab;tfr1a;blnk;si:ch211-165d12.4;tbc1d10c
GO_REGULATION_OF_DNA_BIOSYNTHETIC_PROCESS	hnrnpd;cct5;prkcq;ten1
GO_REGULATION_OF_MICROTUBULE_DEPOLYMERIZATION	mid1ip1b
GO_POSITIVE_REGULATION_OF_MOLECULAR_FUNCTION	fkbp1aa;hnrnpd;prdx2;crtc3;mid1ip1b;ccnt1;rps2;trib3;hist2h2l;rpl11;uba52;psmd14;ccl25b;cd40;rplp1;rad50;gnas;prkcq;mif;daxx;higd1a;pih1d1;mt2;si:ch211-113e8.10;zgc:56064;chn1;cdk5r2a;bmi1a;nme2b.1;ntd5;gmfb;TXN;hcls1;neurod1;hspe1;fkbp1ab;pkz;agtr2;tbc1d10c
GO_A_BAND	ppp2r5a
GO_POSITIVE_REGULATION_OF_VIRAL_GENOME_REPLICATION	nucks1a
GO_MICROTUBULE_ORGANIZING_CENTER_PART	mdm1;alms1;wdr60;si:dkeyp-20g2.1
GO_HOMOTYPIC_CELL_CELL_ADHESION	gnas;prkcq
GO_B_CELL_ACTIVATION_INVOLVED_IN_IMMUNE_RESPONSE	cd40;tfr1a
GO_REGULATION_OF_MYOBLAST_FUSION	nfatc2a
GO_NEUROTRANSMITTER_METABOLIC_PROCESS	bhmt;agtr2
GO_MALE_GAMETE_GENERATION	h2afx;rpl39;hist2h2l;ctsla;TXN;rpl10;tmem203;cnr1;txn;fstl3;si:dkey-108k21.21
GO_INORGANIC_ION_TRANSMEMBRANE_TRANSPORT	fkbp1aa;fxyd1;plch1;atp5mc1;cox8a;atp5mc3b;atp5mf;ndufa4;cox7c;cyc1;gabra4;ndufs7;slc12a7b;ucp2;slc12a9;kcnk6;fkbp1ab;gabra6b
GO_INHIBITORY_POSTSYNAPTIC_POTENTIAL	npas4a
GO_ANDROGEN_RECEPTOR_BINDING	daxx
GO_METALLOENDOPEPTIDASE_ACTIVITY	adam19b;mmp2
GO_ENDORIBONUCLEASE_ACTIVITY	rnaseka
GO_NEGATIVE_REGULATION_OF_LIPASE_ACTIVITY	angptl4
GO_NEGATIVE_REGULATION_OF_CHROMATIN_SILENCING	h1fx;si:dkey-108k21.21
GO_AMYLOID_BETA_FORMATION	tmed10
GO_NATURAL_KILLER_CELL_DIFFERENTIATION	stat5a
GO_REGULATION_OF_HEMATOPOIETIC_STEM_CELL_PROLIFERATION	pkz
GO_GALACTOSYLTRANSFERASE_ACTIVITY	COLGALT1
GO_RNA_POLYMERASE_I_COMPLEX	twistnb
GO_RRNA_BASE_METHYLATION	trmt112
GO_PHOSPHOLIPASE_C_ACTIVITY	plch1
GO_EMBRYONIC_CRANIAL_SKELETON_MORPHOGENESIS	gnas
GO_ADRENERGIC_RECEPTOR_BINDING	gnas
GO_REACTIVE_OXYGEN_SPECIES_METABOLIC_PROCESS	prdx2;ndufs3;mt2
GO_MATERNAL_PLACENTA_DEVELOPMENT	ctsla
GO_IMMUNOLOGICAL_SYNAPSE	prkcq
GO_REGULATION_OF_PROTEIN_LOCALIZATION_TO_SYNAPSE	gpc4
GO_ASTROCYTE_DIFFERENTIATION	kdm4aa;mt2
GO_BONE_MINERALIZATION	clec3ba;phospho1
GO_ENDOPLASMIC_RETICULUM_GOLGI_INTERMEDIATE_COMPARTMENT_MEMBRANE	tmed10;cd59
GO_POSITIVE_REGULATION_OF_ENDOTHELIAL_CELL_MIGRATION	cd40;stat5a
GO_SYNAPTIC_MEMBRANE_ADHESION	gpc4
GO_ATP_DEPENDENT_MICROTUBULE_MOTOR_ACTIVITY	wdr60
GO_REGULATORY_RNA_BINDING	mecp2
GO_EXTRINSIC_COMPONENT_OF_ORGANELLE_MEMBRANE	fkbp1aa;fkbp1ab
GO_NEURAL_CREST_CELL_MIGRATION	sema6d
GO_CARBOHYDRATE_DERIVATIVE_METABOLIC_PROCESS	tmem258;atp5mc1;magi3b;rrm2b;atp5mc3b;uck1;tet2;atp5mf;mt2;tet3;ddost;itm2cb;cyc1;tpi1b;nme2b.1;sult2st1;gpc4;aprt;ugp2a;pigw
GO_ANTIBIOTIC_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	slc13a5b;slc13a5a
GO_CITRATE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	slc13a5b;slc13a5a
GO_CITRATE_TRANSPORT	slc13a5b;slc13a5a
GO_ERROR_PRONE_TRANSLESION_SYNTHESIS	uba52
GO_NEGATIVE_REGULATION_OF_JNK_CASCADE	per1a
GO_CORTICAL_CYTOSKELETON	si:ch211-106h4.9;pvalb7;gmfb
GO_RESPONSE_TO_INTERLEUKIN_6	selplg
GO_DNA_HELICASE_ACTIVITY	rad50
GO_REGULATION_OF_PROTEASOMAL_UBIQUITIN_DEPENDENT_PROTEIN_CATABOLIC_PROCESS	trib3;rpl11;ube2kb;nkd2a
GO_EXCRETION	avp;agtr2
GO_HISTONE_H4_ACETYLATION	pih1d1;per1a
GO_CARDIAC_CHAMBER_MORPHOGENESIS	fkbp1aa;rbp4;fkbp1ab;gata4
GO_PROTEIN_LOCALIZATION_TO_CHROMATIN	pih1d1
GO_CO_SMAD_BINDING	gata4
GO_OLFACTORY_LOBE_DEVELOPMENT	rpgrip1l
GO_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY	otud4;uba52;nr1d1;ctsla;irf1b;si:ch211-76m11.3
GO_NEGATIVE_REGULATION_OF_CAMP_MEDIATED_SIGNALING	crtc3
GO_SPINDLE_ORGANIZATION	smc1a;ppp2r1bb;smc1al;mecp2
GO_NECROTIC_CELL_DEATH	mt2
GO_PLATELET_DENSE_GRANULE_MEMBRANE	lamp2
GO_RIBONUCLEOSIDE_MONOPHOSPHATE_BIOSYNTHETIC_PROCESS	uck1;aprt
GO_UBIQUITIN_LIKE_PROTEIN_CONJUGATING_ENZYME_BINDING	siah2l
GO_CORTICOSTEROID_RECEPTOR_SIGNALING_PATHWAY	per1a
GO_POSITIVE_REGULATION_OF_PROTEIN_ACETYLATION	pih1d1
GO_SOMITOGENESIS	dlb;tbx6
GO_RESPONSE_TO_MECHANICAL_STIMULUS	txnipa;cd40;irf1b;xpa;gata4
GO_PROTEIN_CONTAINING_COMPLEX_ASSEMBLY	glulb;creb1b;fkbp1aa;rpl3;h2afx;crtc3;rps23;mid1ip1b;ndufs3;ppp2r1bb;rps5;hist2h2l;rps15;rpl11;uba52;rsf1b.1;cd40;snrpb;gbp1;mif;sharpin;daxx;eif3m;ube2kb;pih1d1;mecp2;atf7ip;gas7a;rplp0;cd2bp2;tmed10;slc1a5;mff;ndufb9;ndufa6;rbbp4;gmfb;ndufs7;hcls1;h1fx;psmg2;cox14;si:dkey-88p24.11;apip;rpl10;xpa;rps19;MTERF4;zgc:114046;fkbp1ab;slc22a6l;ndufa11;pkz;angptl4;mttp;mrpl20;cd59;si:dkey-108k21.21
GO_NEUROTROPHIN_TRK_RECEPTOR_SIGNALING_PATHWAY	agtr2
GO_RESPONSE_TO_EPIDERMAL_GROWTH_FACTOR	ptpn12;stat5a
GO_SEQUESTERING_OF_CALCIUM_ION	fkbp1aa;plch1;fkbp1ab
GO_RECEPTOR_BIOSYNTHETIC_PROCESS	nr1d1
GO_ENTRAINMENT_OF_CIRCADIAN_CLOCK	per1a
GO_CENTRIOLE	mdm1;alms1;si:dkeyp-20g2.1
GO_TAU_PROTEIN_BINDING	zgc:56064
GO_CYTOPLASMIC_SEQUESTERING_OF_PROTEIN	MDFI
GO_SMALL_SUBUNIT_PROCESSOME	rps7
GO_NEGATIVE_REGULATION_OF_MUSCLE_CELL_APOPTOTIC_PROCESS	ntd5
GO_ENDODERM_FORMATION	mmp2
GO_MEIOSIS_I_CELL_CYCLE_PROCESS	rad50
GO_PERIPHERAL_NERVOUS_SYSTEM_DEVELOPMENT	pmp22b
GO_TUBULIN_BINDING	cct5;mdm1;nme2b.1;cep57l1;b9d2
GO_ENTEROENDOCRINE_CELL_DIFFERENTIATION	neurod1
GO_VASCULOGENESIS_INVOLVED_IN_CORONARY_VASCULAR_MORPHOGENESIS	spred1
GO_MONOOXYGENASE_ACTIVITY	cyp3c1
GO_LIPID_BIOSYNTHETIC_PROCESS	cbr1;creb1b;mid1ip1b;trib3;nr1d1;mif;cyp3c1;cnbpa;sptssa;snai1b;phospho1;avp;pigw
GO_MITOTIC_SISTER_CHROMATID_SEGREGATION	smc1a;ppp2r1bb;smc1al;psmg2
GO_HSP70_PROTEIN_BINDING	creb1b
GO_EPITHELIAL_STRUCTURE_MAINTENANCE	rbp4;neurod1
GO_NFAT_PROTEIN_BINDING	gata4
GO_RESPONSE_TO_VITAMIN	cd40;gata4
GO_ACTIVATION_OF_CYSTEINE_TYPE_ENDOPEPTIDASE_ACTIVITY_INVOLVED_IN_APOPTOTIC_PROCESS	hspe1
GO_PROTEIN_LOCALIZATION_TO_POSTSYNAPTIC_MEMBRANE	gpc4
GO_CELLULAR_RESPONSE_TO_DEXAMETHASONE_STIMULUS	agtr2
GO_CELLULAR_DEFENSE_RESPONSE	vezf1b
GO_TRANSITION_METAL_ION_BINDING	nr4a1;glulb;znf385b;kdm4aa;siah2l;srek1ip1;nr1d1;zcchc7;rnf7;bhmt;tet2;cyp3c1;rbbp6;mt2;mmp2;tet3;zgc:114104;cnbpa;bmi1a;zcrb1;apip;adh5;gata4
GO_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY_BY_P53_CLASS_MEDIATOR	znf385b;rps7;rrp8;rpl11;rrm2b;mif;hint1
GO_MICROTUBULE_DEPOLYMERIZATION	mid1ip1b
GO_AUTOPHAGOSOME_MEMBRANE	lamp2;calcoco2
GO_POSITIVE_REGULATION_OF_PHOSPHOPROTEIN_PHOSPHATASE_ACTIVITY	agtr2
GO_MUSCLE_CELL_CELLULAR_HOMEOSTASIS	lamp2
GO_REGULATION_OF_TUBE_SIZE	avp;agtr2
GO_PRERIBOSOME	rps7;riok1
GO_B_CELL_MEDIATED_IMMUNITY	cd40;tfr1a
GO_RNA_MODIFICATION	trmt112;MTERF4;dimt1l;pusl1;adat3
GO_SINGLE_FERTILIZATION	cct5;si:dkey-108k21.21
GO_CELLULAR_RESPONSE_TO_BIOTIC_STIMULUS	cdk19;smc1a;prdx2;txnipa;nr1d1;cd40;smc1al;mif
GO_POSITIVE_REGULATION_OF_DNA_RECOMBINATION	cd40;tfr1a
GO_NEGATIVE_REGULATION_OF_TELOMERE_MAINTENANCE_VIA_TELOMERE_LENGTHENING	ten1
GO_CELL_DIFFERENTIATION_INVOLVED_IN_EMBRYONIC_PLACENTA_DEVELOPMENT	MDFI;snai1b
GO_DEVELOPMENTAL_CELL_GROWTH	ifrd1;mt2;sema6d;agtr2;gata4
GO_POSITIVE_REGULATION_OF_ERK1_AND_ERK2_CASCADE	ddt;ccl25b;mif;mt2
GO_INTERFERON_BETA_PRODUCTION	irf1b
GO_HEPATICOBILIARY_SYSTEM_DEVELOPMENT	hnrnpd;dbpa;rpgrip1l;ucp2
GO_NUCLEAR_HETEROCHROMATIN	mphosph8
GO_PRESPLICEOSOME	lsm7;snrpb
GO_PROTEIN_K63_LINKED_UBIQUITINATION	si:ch211-113e8.10
GO_CYTOPLASMIC_TRANSLATIONAL_INITIATION	eif3m
GO_SARCOMERE_ORGANIZATION	tnnt1
GO_HISTONE_ACETYLTRANSFERASE_BINDING	creb1b
GO_CILIARY_TRANSITION_ZONE	rpgrip1l;b9d2
GO_POSITIVE_REGULATION_OF_PROTEIN_MATURATION	clec3ba;nkd2a
GO_PHOSPHATASE_REGULATOR_ACTIVITY	ppp2r1bb;ppp2r5a;pkz
GO_POSITIVE_REGULATION_OF_CANONICAL_WNT_SIGNALING_PATHWAY	psmd14;psmb10
GO_TRANSCRIPTION_COACTIVATOR_ACTIVITY	nr1d1;daxx;neurod1;gata4
GO_SEMI_LUNAR_VALVE_DEVELOPMENT	snai1b;gata4
GO_RESPONSE_TO_RADIATION	creb1b;h2afx;smc1a;nucks1a;smc1al;rdh12;mecp2;per1a;TXN;xpa;si:dkey-54n8.2
GO_TELENCEPHALON_GLIAL_CELL_MIGRATION	cdk5r2a
GO_REGULATION_OF_INTERLEUKIN_4_PRODUCTION	prkcq
GO_NEUROPEPTIDE_RECEPTOR_BINDING	gnas
GO_CUL4_RING_E3_UBIQUITIN_LIGASE_COMPLEX	rnf7
GO_SULFOTRANSFERASE_ACTIVITY	sult2st1
GO_REGULATION_OF_GLIOGENESIS	creb1b;kdm4aa
GO_PLATELET_ALPHA_GRANULE	thbs2a
GO_REGULATION_OF_ENDOTHELIAL_CELL_DIFFERENTIATION	vezf1b;si:rp71-1g18.13
GO_MONOSACCHARIDE_METABOLIC_PROCESS	fuca2;fggy
GO_CYTOKINE_PRODUCTION_INVOLVED_IN_INFLAMMATORY_RESPONSE	per1a
GO_PHOTORECEPTOR_CONNECTING_CILIUM	rpgrip1l
GO_RESPONSE_TO_LEUKEMIA_INHIBITORY_FACTOR	creb1b;srm;rps16;twistnb;slc25a5;tfr1a
GO_REGULATION_OF_STEM_CELL_DIFFERENTIATION	psmd14;psmb10;pkz;gata4
GO_PEPTIDYL_GLUTAMIC_ACID_MODIFICATION	ttll10;ttll3
GO_CARDIAC_ATRIUM_DEVELOPMENT	gata4
